load(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
dump(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
"dumps(...) + ""\n""",http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
loads(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
dataclasses.asdict(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
"field(metadata={""json_serialize"": False})",http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
isoformat(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
orjson.dumps(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
obj.tolist(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
"(50000, 100)",http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
"(100000, 100)",http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
"(100000, 200)",http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
ndarray.tolist(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
orjson.dumps(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
loads(),http://web.archive.org/web/20210831032333/https://github.com/ijl/orjson
load(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
dump(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
"dumps(...) + ""\n""",http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
loads(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
dataclasses.asdict(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
"field(metadata={""json_serialize"": False})",http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
isoformat(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
orjson.dumps(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
dumps(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
obj.tolist(),http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
"(50000, 100)",http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
"(100000, 100)",http://web.archive.org/web/20210228072553/https://github.com/ijl/orjson
